uid1,uid2,ds,dt,tile_hash,dist_apart,time_diff,lat1,lat2,lon1,lon2,t1,t2
004,030,1000,1200,lat39.9836750089982_lon116.41535420176363_t1244166000,16.87851954597981,1.0000019073486328,39.987868,39.987911,116.42671,116.4269,1244166858.0,1244166856.999998
000,003,1000,1200,lat39.9836750089982_lon116.40366875795851_t1244166000,0.0,0.0,39.987486,39.987486,116.414666,116.414666,1244166917.000003,1244166917.000003
000,004,1000,1200,lat39.9836750089982_lon116.40366875795851_t1244166000,20.167027691826714,0.999992847442627,39.987486,39.987454,116.414666,116.414433,1244166917.000003,1244166917.999996
000,030,1000,1200,lat39.9836750089982_lon116.40366875795851_t1244166000,41.462196592727906,2.000005006790161,39.987486,39.987525,116.414666,116.41515,1244166917.000003,1244166914.999998
003,004,1000,1200,lat39.9836750089982_lon116.40366875795851_t1244166000,20.167027691826714,0.999992847442627,39.987486,39.987454,116.414666,116.414433,1244166917.000003,1244166917.999996
003,030,1000,1200,lat39.9836750089982_lon116.40366875795851_t1244166000,41.462196592727906,2.000005006790161,39.987486,39.987525,116.414666,116.41515,1244166917.000003,1244166914.999998
004,030,1000,1200,lat39.9836750089982_lon116.40366875795851_t1244166000,61.593493645158965,2.999997854232788,39.987454,39.987525,116.414433,116.41515,1244166917.999996,1244166914.999998
000,003,1000,1200,lat39.9836750089982_lon116.3919833141534_t1244166000,0.0,0.0,39.987193,39.987193,116.403342,116.403342,1244166982.000001,1244166982.000001
000,004,1000,1200,lat39.9836750089982_lon116.3919833141534_t1244166000,16.225431343261658,1.0000030994415283,39.987193,39.987183,116.403342,116.403152,1244166982.000001,1244166983.000004
000,030,1000,1200,lat39.9836750089982_lon116.3919833141534_t1244166000,15.941393649435025,1.0000019073486328,39.987193,39.987188,116.403342,116.403529,1244166982.000001,1244166980.999999
003,004,1000,1200,lat39.9836750089982_lon116.3919833141534_t1244166000,16.225431343261658,1.0000030994415283,39.987193,39.987183,116.403342,116.403152,1244166982.000001,1244166983.000004
003,030,1000,1200,lat39.9836750089982_lon116.3919833141534_t1244166000,15.941393649435025,1.0000019073486328,39.987193,39.987188,116.403342,116.403529,1244166982.000001,1244166980.999999
004,030,1000,1200,lat39.9836750089982_lon116.3919833141534_t1244166000,32.12379374330586,2.000005006790161,39.987183,39.987188,116.403152,116.403529,1244166983.000004,1244166980.999999
000,003,1000,1200,lat39.9836750089982_lon116.38029787034829_t1244166000,0.0,0.0,39.986882,39.986882,116.391796,116.391796,1244167052.000003,1244167052.000003
000,004,1000,1200,lat39.9836750089982_lon116.38029787034829_t1244166000,4.062357874581022,0.999992847442627,39.986882,39.986911,116.391796,116.391767,1244167052.000003,1244167052.999996
000,030,1000,1200,lat39.9836750089982_lon116.38029787034829_t1244166000,9.905302166868406,0.0,39.986882,39.986876,116.391796,116.391912,1244167052.000003,1244167052.000003
003,004,1000,1200,lat39.9836750089982_lon116.38029787034829_t1244166000,4.062357874581022,0.999992847442627,39.986882,39.986911,116.391796,116.391767,1244167052.000003,1244167052.999996
003,030,1000,1200,lat39.9836750089982_lon116.38029787034829_t1244166000,9.905302166868406,0.0,39.986882,39.986876,116.391796,116.391912,1244167052.000003,1244167052.000003
004,030,1000,1200,lat39.9836750089982_lon116.38029787034829_t1244166000,12.952043437299182,0.999992847442627,39.986911,39.986876,116.391767,116.391912,1244167052.999996,1244167052.000003
000,003,1000,1200,lat39.9836750089982_lon116.36861242654318_t1244166000,0.0,0.0,39.986586,39.986586,116.379934,116.379934,1244167182.0,1244167182.0
000,004,1000,1200,lat39.9836750089982_lon116.36861242654318_t1244166000,11.864470001617315,1.0000030994415283,39.986586,39.98662,116.379934,116.379802,1244167182.0,1244167183.000003
000,030,1000,1200,lat39.9836750089982_lon116.36861242654318_t1244166000,26.288065054083425,2.999998092651367,39.986586,39.986638,116.379934,116.380235,1244167182.0,1244167179.000002
003,004,1000,1200,lat39.9836750089982_lon116.36861242654318_t1244166000,11.864470001617315,1.0000030994415283,39.986586,39.98662,116.379934,116.379802,1244167182.0,1244167183.000003
003,030,1000,1200,lat39.9836750089982_lon116.36861242654318_t1244166000,26.288065054083425,2.999998092651367,39.986586,39.986638,116.379934,116.380235,1244167182.0,1244167179.000002
004,030,1000,1200,lat39.9836750089982_lon116.36861242654318_t1244166000,36.944528856894316,4.0000011920928955,39.98662,39.986638,116.379802,116.380235,1244167183.000003,1244167179.000002
000,003,1000,1200,lat39.9836750089982_lon116.36861242654318_t1244167200,0.0,0.0,39.986482,39.986482,116.377262,116.377262,1244167202.000001,1244167202.000001
000,004,1000,1200,lat39.9836750089982_lon116.36861242654318_t1244167200,12.787305568834181,1.0000030994415283,39.986482,39.986478,116.377262,116.377112,1244167202.000001,1244167203.000004
000,030,1000,1200,lat39.9836750089982_lon116.36861242654318_t1244167200,8.20608883171006,1.0000019073486328,39.986482,39.986488,116.377262,116.377358,1244167202.000001,1244167200.999999
003,004,1000,1200,lat39.9836750089982_lon116.36861242654318_t1244167200,12.787305568834181,1.0000030994415283,39.986482,39.986478,116.377262,116.377112,1244167202.000001,1244167203.000004
003,030,1000,1200,lat39.9836750089982_lon116.36861242654318_t1244167200,8.20608883171006,1.0000019073486328,39.986482,39.986488,116.377262,116.377358,1244167202.000001,1244167200.999999
004,030,1000,1200,lat39.9836750089982_lon116.36861242654318_t1244167200,20.987966786463684,2.000005006790161,39.986478,39.986488,116.377112,116.377358,1244167203.000004,1244167200.999999
000,003,1000,1200,lat39.9836750089982_lon116.35692698273806_t1244167200,0.0,0.0,39.986223,39.986223,116.367912,116.367912,1244167252.000001,1244167252.000001
000,004,1000,1200,lat39.9836750089982_lon116.35692698273806_t1244167200,25.026171894098002,1.0000030994415283,39.986223,39.986207,116.367912,116.367619,1244167252.000001,1244167253.000004
000,030,1000,1200,lat39.9836750089982_lon116.35692698273806_t1244167200,54.6317353986635,2.999997854232788,39.986223,39.986182,116.367912,116.368551,1244167252.000001,1244167249.000003
003,004,1000,1200,lat39.9836750089982_lon116.35692698273806_t1244167200,25.026171894098002,1.0000030994415283,39.986223,39.986207,116.367912,116.367619,1244167252.000001,1244167253.000004
003,030,1000,1200,lat39.9836750089982_lon116.35692698273806_t1244167200,54.6317353986635,2.999997854232788,39.986223,39.986182,116.367912,116.368551,1244167252.000001,1244167249.000003
004,030,1000,1200,lat39.9836750089982_lon116.35692698273806_t1244167200,79.45269249793436,4.000000953674316,39.986207,39.986182,116.367619,116.368551,1244167253.000004,1244167249.000003
000,003,1000,1200,lat39.9836750089982_lon116.34524153893295_t1244167200,0.0,0.0,39.985916,39.985916,116.356736,116.356736,1244167317.0,1244167317.0
000,004,1000,1200,lat39.9836750089982_lon116.34524153893295_t1244167200,15.506402260758774,1.0000019073486328,39.985916,39.985917,116.356736,116.356554,1244167317.0,1244167318.000002
000,030,1000,1200,lat39.9836750089982_lon116.34524153893295_t1244167200,15.428187857526474,1.0000019073486328,39.985916,39.985957,116.356736,116.356909,1244167317.0,1244167315.999998
003,004,1000,1200,lat39.9836750089982_lon116.34524153893295_t1244167200,15.506402260758774,1.0000019073486328,39.985916,39.985917,116.356736,116.356554,1244167317.0,1244167318.000002
003,030,1000,1200,lat39.9836750089982_lon116.34524153893295_t1244167200,15.428187857526474,1.0000019073486328,39.985916,39.985957,116.356736,116.356909,1244167317.0,1244167315.999998
004,030,1000,1200,lat39.9836750089982_lon116.34524153893295_t1244167200,30.570510146971813,2.0000038146972656,39.985917,39.985957,116.356554,116.356909,1244167318.000002,1244167315.999998
000,003,1000,1200,lat39.9836750089982_lon116.33355609512783_t1244167200,0.0,0.0,39.985569,39.985569,116.344387,116.344387,1244167446.999998,1244167446.999998
000,004,1000,1200,lat39.9836750089982_lon116.33355609512783_t1244167200,72.12299845352192,4.0000011920928955,39.985569,39.985608,116.344387,116.345232,1244167446.999998,1244167442.999997
000,030,1000,1200,lat39.9836750089982_lon116.33355609512783_t1244167200,56.28330062705057,2.9999990463256836,39.985569,39.985614,116.344387,116.345045,1244167446.999998,1244167443.999999
003,004,1000,1200,lat39.9836750089982_lon116.33355609512783_t1244167200,72.12299845352192,4.0000011920928955,39.985569,39.985608,116.344387,116.345232,1244167446.999998,1244167442.999997
003,030,1000,1200,lat39.9836750089982_lon116.33355609512783_t1244167200,56.28330062705057,2.9999990463256836,39.985569,39.985614,116.344387,116.345045,1244167446.999998,1244167443.999999
004,030,1000,1200,lat39.9836750089982_lon116.33355609512783_t1244167200,15.946026970209674,1.000002145767212,39.985608,39.985614,116.345232,116.345045,1244167442.999997,1244167443.999999
000,003,1000,1200,lat39.9836750089982_lon116.32187065132273_t1244167200,0.0,0.0,39.985301,39.985301,116.333192,116.333192,1244167531.999998,1244167531.999998
000,004,1000,1200,lat39.9836750089982_lon116.32187065132273_t1244167200,2.5491034281545883,1.0000019073486328,39.985301,39.985322,116.333192,116.33318,1244167531.999998,1244167533.0
000,030,1000,1200,lat39.9836750089982_lon116.32187065132273_t1244167200,22.663915578306856,1.9999961853027344,39.985301,39.985303,116.333192,116.333458,1244167531.999998,1244167530.000002
003,004,1000,1200,lat39.9836750089982_lon116.32187065132273_t1244167200,2.5491034281545883,1.0000019073486328,39.985301,39.985322,116.333192,116.33318,1244167531.999998,1244167533.0
003,030,1000,1200,lat39.9836750089982_lon116.32187065132273_t1244167200,22.663915578306856,1.9999961853027344,39.985301,39.985303,116.333192,116.333458,1244167531.999998,1244167530.000002
004,030,1000,1200,lat39.9836750089982_lon116.32187065132273_t1244167200,23.77924302425909,2.999998092651367,39.985322,39.985303,116.33318,116.333458,1244167533.0,1244167530.000002
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244167200,0.0,0.0,39.992689,39.992689,116.32273,116.32273,1244167836.999998,1244167836.999998
000,004,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244167200,16.521324721808888,1.0000019073486328,39.992689,39.992824,116.32273,116.322649,1244167836.999998,1244167838.0
000,030,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244167200,6.268460379568669,0.0,39.992689,39.992733,116.32273,116.322684,1244167836.999998,1244167836.999998
003,004,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244167200,16.521324721808888,1.0000019073486328,39.992689,39.992824,116.32273,116.322649,1244167836.999998,1244167838.0
003,030,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244167200,6.268460379568669,0.0,39.992689,39.992733,116.32273,116.322684,1244167836.999998,1244167836.999998
004,030,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244167200,10.548883746185751,1.0000019073486328,39.992824,39.992733,116.322649,116.322684,1244167838.0,1244167836.999998
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244173200,0.0,0.0,40.000131,40.000131,116.327153,116.327153,1244174085.999999,1244174085.999999
000,004,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244173200,23.568822121924814,9.999995946884155,40.000131,40.0003,116.327153,116.326986,1244174085.999999,1244174076.000003
000,030,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244173200,27.453953751666887,5.999995946884155,40.000131,40.000327,116.327153,116.326957,1244174085.999999,1244174080.000003
003,004,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244173200,23.568822121924814,9.999995946884155,40.000131,40.0003,116.327153,116.326986,1244174085.999999,1244174076.000003
003,030,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244173200,27.453953751666887,5.999995946884155,40.000131,40.000327,116.327153,116.326957,1244174085.999999,1244174080.000003
004,030,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244173200,3.887872257167459,4.0,40.0003,40.000327,116.326986,116.326957,1244174076.000003,1244174080.000003
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244173200,0.0,0.0,40.001779,40.001779,116.326632,116.326632,1244174171.0,1244174171.0
000,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244173200,6.8224030355658245,0.0,40.001779,40.001782,116.326632,116.326552,1244174171.0,1244174171.0
000,030,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244173200,7.931971701199736,8.000000953674316,40.001779,40.001708,116.326632,116.326623,1244174171.0,1244174162.999999
003,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244173200,6.8224030355658245,0.0,40.001779,40.001782,116.326632,116.326552,1244174171.0,1244174171.0
003,030,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244173200,7.931971701199736,8.000000953674316,40.001779,40.001708,116.326632,116.326623,1244174171.0,1244174162.999999
004,030,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244173200,10.211805126059557,8.000000953674316,40.001782,40.001708,116.326552,116.326623,1244174171.0,1244174162.999999
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244174400,0.0,0.0,40.008326,40.008326,116.324169,116.324169,1244174400.999996,1244174400.999996
000,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244174400,6.823209002626803,0.0,40.008326,40.008312,116.324169,116.324091,1244174400.999996,1244174400.999996
000,030,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244174400,7.902186909434244,0.999992847442627,40.008326,40.008255,116.324169,116.324165,1244174400.999996,1244174400.000003
003,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244174400,6.823209002626803,0.0,40.008326,40.008312,116.324169,116.324091,1244174400.999996,1244174400.999996
003,030,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244174400,7.902186909434244,0.999992847442627,40.008326,40.008255,116.324169,116.324165,1244174400.999996,1244174400.000003
004,030,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244174400,8.938349401994314,0.999992847442627,40.008312,40.008255,116.324091,116.324165,1244174400.999996,1244174400.000003
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244175600,0.0,0.0,40.010137,40.010137,116.322417,116.322417,1244175656.0,1244175656.0
000,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244175600,32.96892916708977,29.999998092651367,40.010137,40.009871,116.322417,116.322588,1244175656.0,1244175626.000002
000,030,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244175600,92.24836438142634,29.999998092651367,40.010137,40.010477,116.322417,116.323405,1244175656.0,1244175626.000002
003,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244175600,32.96892916708977,29.999998092651367,40.010137,40.009871,116.322417,116.322588,1244175656.0,1244175626.000002
003,030,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244175600,92.24836438142634,29.999998092651367,40.010137,40.010477,116.322417,116.323405,1244175656.0,1244175626.000002
004,030,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244175600,96.86207199130264,0.0,40.009871,40.010477,116.322588,116.323405,1244175626.000002,1244175626.000002
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244175600,0.0,0.0,40.006777,40.006777,116.321756,116.321756,1244176016.000002,1244176016.000002
000,004,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244175600,260.9006975302913,164.99999690055847,40.006777,40.009114,116.321756,116.321483,1244176016.000002,1244175851.000005
000,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244175600,12.104911677647234,5.000001907348633,40.006777,40.006673,116.321756,116.321798,1244176016.000002,1244176011.0
003,004,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244175600,260.9006975302913,164.99999690055847,40.006777,40.009114,116.321756,116.321483,1244176016.000002,1244175851.000005
003,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244175600,12.104911677647234,5.000001907348633,40.006777,40.006673,116.321756,116.321798,1244176016.000002,1244176011.0
004,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244175600,272.74950852582793,159.99999499320984,40.009114,40.006673,116.321483,116.321798,1244175851.000005,1244176011.0
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244176800,0.0,0.0,40.010099,40.010099,116.314736,116.314736,1244176800.999998,1244176800.999998
000,004,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244176800,22.321049062196465,0.0,40.010099,40.010056,116.314736,116.314992,1244176800.999998,1244176800.999998
000,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244176800,26.886733581018657,2.9999988079071045,40.010099,40.010124,116.314736,116.31505,1244176800.999998,1244176803.999997
003,004,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244176800,22.321049062196465,0.0,40.010099,40.010056,116.314736,116.314992,1244176800.999998,1244176800.999998
003,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244176800,26.886733581018657,2.9999988079071045,40.010099,40.010124,116.314736,116.31505,1244176800.999998,1244176803.999997
004,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244176800,9.031802563431729,2.9999988079071045,40.010056,40.010124,116.314992,116.31505,1244176800.999998,1244176803.999997
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244180400,0.0,0.0,40.009655,40.009655,116.314495,116.314495,1244181536.000003,1244181536.000003
000,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244180400,63.16505659511458,34.00000619888306,40.009655,40.010155,116.314495,116.314847,1244181536.000003,1244181501.999997
003,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244180400,63.16505659511458,34.00000619888306,40.009655,40.010155,116.314495,116.314847,1244181536.000003,1244181501.999997
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244181600,0.0,0.0,40.009491,40.009491,116.3162,116.3162,1244181601.000002,1244181601.000002
000,004,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244181600,72.28280957400267,24.999996185302734,40.009491,40.009015,116.3162,116.316778,1244181601.000002,1244181625.999998
000,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244181600,2.723676435767296,1.0000019073486328,40.009491,40.009514,116.3162,116.316211,1244181601.000002,1244181600.0
003,004,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244181600,72.28280957400267,24.999996185302734,40.009491,40.009015,116.3162,116.316778,1244181601.000002,1244181625.999998
003,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244181600,2.723676435767296,1.0000019073486328,40.009491,40.009514,116.3162,116.316211,1244181601.000002,1244181600.0
004,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244181600,73.55754885705116,25.999998092651367,40.009015,40.009514,116.316778,116.316211,1244181625.999998,1244181600.0
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244181600,0.0,0.0,40.005193,40.005193,116.321999,116.321999,1244181880.999998,1244181880.999998
000,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244181600,4.698064561488289,0.0,40.005193,40.005151,116.321999,116.322005,1244181880.999998,1244181880.999998
000,030,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244181600,14.063405242782963,1.9999949932098389,40.005193,40.005288,116.321999,116.32189,1244181880.999998,1244181879.000003
003,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244181600,4.698064561488289,0.0,40.005193,40.005151,116.321999,116.322005,1244181880.999998,1244181880.999998
003,030,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244181600,14.063405242782963,1.9999949932098389,40.005193,40.005288,116.321999,116.32189,1244181880.999998,1244181879.000003
004,030,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244181600,18.110974877047664,1.9999949932098389,40.005151,40.005288,116.322005,116.32189,1244181880.999998,1244181879.000003
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244181600,0.0,0.0,40.001529,40.001529,116.326522,116.326522,1244182265.999997,1244182265.999997
000,004,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244181600,19.642780958607087,5.000003099441528,40.001529,40.001574,116.326522,116.326299,1244182265.999997,1244182271.0
000,030,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244181600,13.130950782159182,4.0,40.001529,40.001647,116.326522,116.326516,1244182265.999997,1244182261.999997
003,004,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244181600,19.642780958607087,5.000003099441528,40.001529,40.001574,116.326522,116.326299,1244182265.999997,1244182271.0
003,030,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244181600,13.130950782159182,4.0,40.001529,40.001647,116.326522,116.326516,1244182265.999997,1244182261.999997
004,030,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244181600,20.1875165684153,9.000003099441528,40.001574,40.001647,116.326299,116.326516,1244182271.0,1244182261.999997
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244192400,0.0,0.0,40.000268,40.000268,116.327033,116.327033,1244193293.999998,1244193293.999998
000,004,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244192400,48.565953112473544,47.00000214576721,40.000268,39.999939,116.327033,116.327408,1244193293.999998,1244193246.999996
003,004,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244192400,48.565953112473544,47.00000214576721,40.000268,39.999939,116.327033,116.327408,1244193293.999998,1244193246.999996
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244192400,0.0,0.0,40.001712,40.001712,116.326572,116.326572,1244193413.999999,1244193413.999999
000,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244192400,7.839542129200328,2.999997854232788,40.001712,40.00171,116.326572,116.32648,1244193413.999999,1244193416.999997
003,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244192400,7.839542129200328,2.999997854232788,40.001712,40.00171,116.326572,116.32648,1244193413.999999,1244193416.999997
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244193600,0.0,0.0,40.005417,40.005417,116.324306,116.324306,1244193604.000001,1244193604.000001
000,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244193600,22.712835029660226,2.0000040531158447,40.005417,40.005225,116.324306,116.324215,1244193604.000001,1244193601.999997
003,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244193600,22.712835029660226,2.0000040531158447,40.005417,40.005225,116.324306,116.324215,1244193604.000001,1244193601.999997
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244193600,0.0,0.0,40.009377,40.009377,116.321741,116.321741,1244193818.999999,1244193818.999999
000,004,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244193600,11.811629423604026,2.999997854232788,40.009377,40.009416,116.321741,116.32187,1244193818.999999,1244193821.999997
003,004,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244193600,11.811629423604026,2.999997854232788,40.009377,40.009416,116.321741,116.32187,1244193818.999999,1244193821.999997
000,003,1000,1200,lat40.01066961007798_lon116.32187065132273_t1244194800,0.0,0.0,40.010839,40.010839,116.32406,116.32406,1244195282.000002,1244195282.000002
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244194800,0.0,0.0,40.010655,40.010655,116.323564,116.323564,1244195287.999998,1244195287.999998
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244194800,0.0,0.0,40.009983,40.009983,116.321784,116.321784,1244195305.000001,1244195305.000001
000,004,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244194800,174.67725944672125,51.00000214576721,40.009983,40.009208,116.321784,116.32,1244195305.000001,1244195356.000003
003,004,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244194800,174.67725944672125,51.00000214576721,40.009983,40.009208,116.321784,116.32,1244195305.000001,1244195356.000003
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244196000,0.0,0.0,40.009035,40.009035,116.320592,116.320592,1244196315.0,1244196315.0
000,004,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244196000,180.88528441046674,314.9999969005585,40.009035,40.010613,116.320592,116.321108,1244196315.0,1244196000.000003
003,004,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244196000,180.88528441046674,314.9999969005585,40.009035,40.010613,116.320592,116.321108,1244196315.0,1244196000.000003
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244196000,0.0,0.0,40.003462,40.003462,116.321877,116.321877,1244196532.999996,1244196532.999996
000,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244196000,800.4307368426713,476.9999978542328,40.003462,40.010658,116.321877,116.322122,1244196532.999996,1244196055.999998
003,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244196000,800.4307368426713,476.9999978542328,40.003462,40.010658,116.321877,116.322122,1244196532.999996,1244196055.999998
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244202000,0.0,0.0,40.002693,40.002693,116.324746,116.324746,1244203017.999998,1244203017.999998
000,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244202000,62.43374358110318,122.00000596046448,40.002693,40.003207,116.324746,116.325041,1244203017.999998,1244203140.000004
003,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244202000,62.43374358110318,122.00000596046448,40.002693,40.003207,116.324746,116.325041,1244203017.999998,1244203140.000004
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1244206800,0.0,0.0,40.006929,40.006929,116.321241,116.321241,1244207336.000003,1244207336.000003
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244206800,0.0,0.0,40.003394,40.003394,116.321893,116.321893,1244207715.999998,1244207715.999998
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244206800,0.0,0.0,40.001556,40.001556,116.326742,116.326742,1244207921.0,1244207921.0
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244208000,0.0,0.0,39.999917,39.999917,116.327175,116.327175,1244208000.999998,1244208000.999998
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244227200,0.0,0.0,40.000975,40.000975,116.327979,116.327979,1244227417.000004,1244227417.000004
000,004,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244227200,236.26937972761363,0.0,40.000975,39.999014,116.327979,116.326911,1244227417.000004,1244227417.000004
003,004,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244227200,236.26937972761363,0.0,40.000975,39.999014,116.327979,116.326911,1244227417.000004,1244227417.000004
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244227200,0.0,0.0,40.00172,40.00172,116.324731,116.324731,1244227591.999999,1244227591.999999
000,003,1000,1200,lat40.01066961007798_lon116.32187065132273_t1244227200,0.0,0.0,40.010754,40.010754,116.322017,116.322017,1244227841.999997,1244227841.999997
000,003,1000,1200,lat40.01066961007798_lon116.3101852075176_t1244227200,0.0,0.0,40.010727,40.010727,116.321768,116.321768,1244227846.999999,1244227846.999999
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244268000,0.0,0.0,40.008828,40.008828,116.323943,116.323943,1244268036.999997,1244268036.999997
000,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244268000,40.117179867941715,148.00000309944153,40.008828,40.008824,116.323943,116.324414,1244268036.999997,1244268185.0
003,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244268000,40.117179867941715,148.00000309944153,40.008828,40.008824,116.323943,116.324414,1244268036.999997,1244268185.0
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244283600,0.0,0.0,40.000925,40.000925,116.324439,116.324439,1244284478.000001,1244284478.000001
000,004,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244283600,470.5213409587822,318.99999713897705,40.000925,39.99743,116.324439,116.327553,1244284478.000001,1244284796.999998
003,004,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244283600,470.5213409587822,318.99999713897705,40.000925,39.99743,116.324439,116.327553,1244284478.000001,1244284796.999998
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244284800,0.0,0.0,39.998722,39.998722,116.326174,116.326174,1244284803.000003,1244284803.000003
000,004,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244284800,181.06211636945608,1.000002145767212,39.998722,39.997463,116.326174,116.327522,1244284803.000003,1244284802.000001
003,004,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244284800,181.06211636945608,1.000002145767212,39.998722,39.997463,116.326174,116.327522,1244284803.000003,1244284802.000001
